id_evaluacion,id_dictado,puntaje_dictado,puntaje_contenido,valoracion_general
5059,1317,3,3,3
5060,1317,3,2,4
5061,1317,3,3,3
5062,1317,3,4,3
5063,1317,3,3,3
5064,1317,4,4,3
5065,1317,3,3,3
5066,1317,3,3,4
5067,1318,4,4,3
5068,1318,3,3,4
5069,1318,4,4,4
5070,1318,4,3,3
5071,1318,3,3,3
5072,1318,4,4,3
5073,1318,4,5,5
5074,1318,2,4,3
5075,1318,4,4,4
5076,1318,4,4,2
5077,1318,3,3,4
5078,1320,4,4,4
5079,1320,4,4,3
5080,1320,4,4,4
5081,1323,3,3,4
5082,1323,3,3,3
5083,1323,2,3,3
5084,1323,3,4,3
5085,1323,3,4,3
5086,1323,4,4,3
5087,1323,3,4,3
5088,1323,3,3,4
5089,1323,3,3,3
5090,1323,3,3,3
5091,1325,2,2,3
5092,1325,3,4,3
5093,1325,3,3,3
5094,1325,4,4,2
5095,1325,2,3,2
5096,1325,3,3,2
5097,1325,2,2,4
5098,1325,3,3,1
5099,1330,4,4,5
5100,1330,4,4,5
5101,1330,4,4,4
5102,1334,3,4,4
5103,1334,5,4,5
5104,1334,4,4,4
5105,1334,3,4,4
5106,1334,4,4,4
5107,1334,3,5,4
5108,1334,4,4,4
5109,1334,4,5,4
5110,1334,5,4,5
5111,1334,3,3,4
5112,1334,5,4,4
5113,1334,3,4,4
5114,1334,4,5,5
5115,1335,5,4,4
5116,1335,3,4,4
5117,1335,3,4,4
5118,1335,4,5,4
5119,1335,3,3,5
5120,1335,4,4,4
5121,1335,3,5,4
5122,1335,4,4,4
5123,1335,4,4,3
5124,1335,3,4,4
5125,1335,5,3,3
5126,1335,5,5,4
5127,1335,4,4,4
5128,1335,4,4,3
5129,1336,4,3,4
5130,1336,3,3,4
5131,1336,5,4,4
5132,1336,4,4,3
5133,1336,5,5,4
5134,1336,4,5,5
5135,1336,3,5,4
5136,1342,4,5,4
5137,1342,4,5,4
5138,1342,5,4,4
5139,1345,4,3,3
5140,1345,2,3,4
5141,1345,3,4,3
5142,1345,4,4,3
5143,1345,3,4,4
5144,1349,5,3,4
5145,1349,3,3,4
5146,1349,5,3,3
5147,1349,4,4,4
5148,1349,5,4,3
5149,1349,4,4,4
5150,1349,4,4,3
5151,1349,4,4,3
5152,1349,2,4,4
5153,1350,3,4,5
5154,1350,5,5,4
5155,1350,5,5,4
5156,1350,5,4,5
5157,1350,4,4,3
5158,1350,4,4,4
5159,1350,4,4,4
5160,1350,5,4,4
5161,1350,4,4,5
5162,1352,5,5,5
5163,1352,5,5,5
5164,1352,5,5,5
5165,1352,5,5,5
5166,1352,5,5,5
5167,1352,5,5,5
5168,1352,4,5,5
5169,1352,5,5,5
5170,1352,5,5,5
5171,1356,3,5,3
5172,1356,2,4,2
5173,1356,3,2,3
5174,1356,4,3,4
5175,1356,3,4,3
5176,1356,4,3,4
5177,1356,4,4,4
5178,1356,3,5,3
5179,1356,3,4,4
5180,1356,4,3,3
5181,1356,2,4,3
5182,1356,3,4,3
5183,1360,3,4,4
5184,1360,4,3,4
5185,1360,3,4,3
5186,1360,3,3,3
5187,1360,3,3,2
5188,1360,3,4,3
5189,1360,3,3,4
5190,1360,3,4,4
5191,1360,3,3,4
5192,1360,3,4,4
5193,1360,2,3,4
5194,1360,2,3,3
5195,1360,2,4,3
5196,1360,4,4,3
5197,1363,3,3,2
5198,1363,3,4,3
5199,1363,4,3,3
5200,1363,4,3,3
5201,1363,4,4,2
5202,1363,3,3,2
5203,1363,2,2,2
5204,1363,3,2,2
5205,1363,2,4,3
5206,1363,4,4,3
5207,1363,3,2,3
5208,1363,3,3,3
5209,1363,4,3,3
5210,1363,4,3,3
5211,1364,5,4,5
5212,1364,5,5,5
5213,1364,5,5,5
5214,1364,5,5,5
5215,1364,4,5,5
5216,1364,4,5,5
5217,1364,4,5,5
5218,1364,5,5,5
5219,1364,5,4,5
5220,1364,5,5,5
5221,1364,4,5,5
5222,1364,4,5,4
5223,1366,4,5,4
5224,1366,4,4,4
5225,1366,3,4,5
5226,1366,4,4,5
5227,1366,3,5,4
5228,1366,5,4,4
5229,1366,5,5,5
5230,1366,5,5,4
5231,1366,3,4,5
5232,1366,4,5,5
5233,1367,3,3,3
5234,1367,4,3,3
5235,1367,3,4,3
5236,1367,4,4,4
5237,1367,4,4,4
5238,1367,3,4,4
5239,1367,4,3,4
5240,1367,3,3,4
5241,1367,3,3,4
5242,1367,3,4,4
5243,1368,2,3,2
5244,1368,2,1,2
5245,1368,2,2,1
5246,1368,2,2,2
5247,1368,2,2,3
5248,1368,3,3,2
5249,1368,2,3,2
5250,1368,2,3,2
5251,1368,2,2,2
5252,1368,1,2,2
5253,1368,3,2,2
5254,1368,1,2,3
5255,1368,1,2,2
5256,1368,3,2,3
5257,1368,3,3,2
5258,1369,2,2,2
5259,1369,2,3,2
5260,1369,3,3,3
5261,1369,3,3,3
5262,1369,3,4,2
5263,1369,3,3,2
5264,1369,1,3,3
5265,1373,3,3,2
5266,1373,3,2,3
5267,1373,4,4,2
5268,1373,2,2,2
5269,1373,3,3,3
5270,1373,2,2,3
5271,1373,2,3,3
5272,1373,3,3,2
5273,1374,3,3,2
5274,1374,2,4,2
5275,1374,3,2,3
5276,1374,2,3,2
5277,1374,2,3,3
5278,1374,1,2,2
5279,1376,2,2,3
5280,1376,4,2,3
5281,1376,2,2,2
5282,1376,3,4,3
5283,1376,3,4,3
5284,1376,2,3,2
5285,1376,4,4,3
5286,1376,2,3,3
5287,1376,2,2,3
5288,1376,3,3,2
5289,1376,3,3,3
5290,1376,2,4,3
5291,1376,2,2,3
5292,1376,2,3,3
5293,1378,1,1,2
5294,1378,1,1,1
5295,1378,1,1,1
5296,1378,1,1,1
5297,1378,2,2,1
5298,1379,2,3,2
5299,1379,2,2,2
5300,1379,3,2,3
5301,1379,3,3,4
5302,1379,2,3,2
5303,1381,4,2,2
5304,1381,2,3,2
5305,1381,3,2,2
5306,1383,3,4,3
5307,1383,3,4,4
5308,1383,4,5,4
5309,1383,3,5,3
5310,1383,3,5,5
5311,1383,4,3,3
5312,1383,5,4,4
5313,1383,4,4,3
5314,1383,4,4,4
5315,1383,3,5,5
5316,1385,4,4,3
5317,1385,5,4,4
5318,1385,4,3,3
5319,1389,4,5,4
5320,1389,3,5,4
5321,1389,5,4,4
5322,1389,3,5,4
5323,1389,4,5,4
5324,1389,4,5,5
5325,1389,4,4,4
5326,1390,4,3,4
5327,1390,4,5,4
5328,1390,3,4,3
5329,1390,5,4,4
5330,1390,4,5,4
5331,1390,5,5,3
5332,1390,4,5,4
5333,1390,3,4,3
5334,1390,3,4,3
5335,1390,4,5,4
5336,1390,5,4,4
5337,1390,3,4,2
5338,1390,3,3,4
5339,1396,5,5,5
5340,1396,5,4,4
5341,1396,3,4,4
5342,1396,5,5,5
5343,1396,5,5,4
5344,1396,5,5,4
5345,1396,4,5,5
5346,1396,5,4,4
5347,1396,5,5,5
5348,1396,5,5,5
5349,1396,4,5,5
5350,1396,4,3,4
5351,1396,5,5,5
5352,1398,4,4,4
5353,1398,4,4,4
5354,1398,4,4,3
5355,1398,4,3,3
5356,1398,3,4,4
5357,1398,4,4,4
5358,1398,3,4,4
5359,1398,4,3,4
5360,1409,3,4,2
5361,1409,3,3,3
5362,1409,3,3,2
5363,1409,3,4,3
5364,1409,2,3,3
5365,1411,5,5,4
5366,1411,3,5,4
5367,1411,5,4,5
5368,1416,3,4,4
5369,1416,3,4,4
5370,1416,4,4,3
5371,1416,4,4,4
5372,1416,4,3,4
5373,1416,3,4,3
5374,1416,4,5,5
5375,1416,5,4,4
5376,1416,5,3,5
5377,1416,4,3,4
5378,1416,2,4,4
5379,1416,3,3,3
5380,1416,4,5,4
5381,1416,4,4,4
5382,1416,5,4,5
5383,1423,4,3,3
5384,1423,3,4,3
5385,1423,4,4,4
5386,1423,4,3,4
5387,1423,4,4,3
5388,1423,4,4,3
5389,1423,3,3,4
5390,1424,3,4,4
5391,1424,3,3,3
5392,1424,2,3,4
5393,1424,3,3,3
5394,1424,3,4,4
5395,1424,3,4,3
5396,1424,4,4,4
5397,1424,3,4,2
5398,1425,4,3,4
5399,1425,3,3,3
5400,1425,3,5,4
5401,1425,3,3,3
5402,1425,4,4,3
5403,1425,3,4,3
5404,1425,3,4,4
5405,1425,3,4,3
5406,1425,2,3,5
5407,1425,3,4,3
5408,1428,4,5,5
5409,1428,4,5,5
5410,1428,4,5,4
5411,1428,4,5,5
5412,1428,4,5,5
5413,1428,4,5,4
5414,1428,5,5,4
5415,1428,5,5,4
5416,1428,4,4,4
5417,1428,5,5,5
5418,1428,4,4,4
5419,1428,4,5,5
5420,1428,4,4,5
5421,1428,4,5,5
5422,1428,5,4,5
5423,1429,2,2,2
5424,1429,2,3,2
5425,1429,2,2,3
5426,1429,2,2,2
5427,1429,2,2,2
5428,1429,3,3,2
5429,1429,2,3,1
5430,1429,1,1,1
5431,1429,2,2,1
5432,1433,4,5,5
5433,1433,5,4,5
5434,1433,5,5,4
5435,1433,4,5,4
5436,1433,5,5,5
5437,1433,5,4,4
5438,1433,5,4,5
5439,1436,1,2,2
5440,1436,3,2,2
5441,1436,3,4,2
5442,1436,4,3,2
5443,1436,2,3,3
5444,1436,2,3,3
5445,1436,2,4,3
5446,1436,2,2,3
5447,1436,1,2,2
5448,1436,2,3,3
5449,1437,5,5,4
5450,1437,4,4,5
5451,1437,4,4,5
5452,1437,4,5,4
5453,1440,3,3,3
5454,1440,3,3,3
5455,1440,1,3,3
5456,1440,3,2,3
5457,1440,2,3,3
5458,1440,2,3,3
5459,1440,3,3,3
5460,1440,2,3,3
5461,1440,4,3,2
5462,1440,3,4,2
5463,1440,2,3,3
5464,1440,2,2,3
5465,1442,3,3,3
5466,1442,3,4,2
5467,1442,3,2,3
5468,1442,1,1,2
5469,1442,3,3,3
5470,1442,3,3,2
5471,1442,1,3,3
5472,1442,2,2,3
5473,1443,4,5,4
5474,1443,4,4,4
5475,1443,4,5,4
5476,1443,4,4,4
5477,1443,4,4,5
5478,1443,4,5,3
5479,1443,5,5,5
5480,1446,3,3,3
5481,1446,1,2,3
5482,1446,3,3,3
5483,1446,4,3,3
5484,1446,3,3,2
5485,1447,4,4,4
5486,1447,3,4,4
5487,1447,3,5,4
5488,1447,5,4,4
5489,1447,4,4,4
5490,1448,2,3,3
5491,1448,2,3,4
5492,1448,3,3,3
5493,1448,4,4,3
5494,1448,3,3,2
5495,1448,4,4,3
5496,1448,2,4,3
5497,1448,4,4,4
5498,1448,3,3,3
5499,1448,4,3,3
5500,1448,2,4,4
5501,1448,3,4,4
5502,1448,3,3,3
5503,1448,4,4,4
5504,1456,1,2,2
5505,1456,2,3,2
5506,1456,2,2,2
5507,1456,2,2,1
5508,1456,1,2,2
5509,1456,2,1,2
5510,1456,2,1,2
5511,1456,1,3,2
5512,1456,1,2,1
5513,1456,1,2,2
5514,1456,2,2,1
5515,1456,1,1,2
5516,1456,2,1,2
5517,1459,5,5,5
5518,1459,5,5,5
5519,1459,5,4,4
5520,1459,5,4,4
5521,1459,5,5,5
5522,1459,3,5,5
5523,1459,2,5,5
5524,1459,5,5,4
5525,1459,5,4,5
5526,1459,4,5,4
5527,1460,3,3,4
5528,1460,2,3,3
5529,1460,2,3,3
5530,1460,3,3,3
5531,1460,3,3,3
5532,1460,2,4,3
5533,1460,4,3,3
5534,1460,3,3,2
5535,1460,2,3,3
5536,1460,2,3,3
5537,1460,4,3,3
5538,1460,3,3,3
5539,1460,2,3,3
5540,1462,3,3,3
5541,1462,4,3,3
5542,1462,4,4,4
5543,1462,2,3,3
5544,1467,3,3,3
5545,1467,3,2,3
5546,1467,2,2,3
5547,1467,3,4,3
5548,1467,3,3,4
5549,1467,3,4,4
5550,1467,2,3,3
5551,1467,3,3,4
5552,1467,3,3,3
5553,1467,2,2,3
5554,1469,3,3,3
5555,1469,4,4,3
5556,1469,3,3,3
5557,1473,3,4,4
5558,1473,5,4,4
5559,1473,4,4,4
5560,1473,3,4,4
5561,1473,2,4,3
5562,1473,3,5,3
5563,1473,4,4,4
5564,1473,4,5,3
5565,1474,5,5,4
5566,1474,5,5,5
5567,1474,5,5,5
5568,1474,5,5,5
5569,1474,5,5,5
5570,1475,3,4,3
5571,1475,3,3,2
5572,1475,2,3,3
5573,1475,2,3,3
5574,1482,4,5,4
5575,1482,4,4,5
5576,1482,4,4,4
5577,1482,4,5,4
5578,1482,5,5,4
5579,1482,3,4,4
5580,1482,4,5,5
5581,1482,4,5,4
5582,1482,2,5,5
5583,1482,4,5,4
5584,1482,4,5,4
5585,1482,5,4,4
5586,1482,5,4,5
5587,1482,4,5,5
5588,1482,4,5,5
5589,1485,1,3,2
5590,1485,3,3,3
5591,1485,2,3,3
5592,1485,2,4,2
5593,1485,3,2,2
5594,1485,2,2,2
5595,1489,4,5,3
5596,1489,3,5,4
5597,1489,4,3,3
5598,1489,4,4,4
5599,1489,4,5,3
5600,1489,4,4,4
5601,1489,4,4,4
5602,1489,3,4,4
5603,1489,5,4,4
5604,1489,3,5,4
5605,1489,3,4,4
5606,1491,4,3,4
5607,1491,4,4,3
5608,1491,4,4,4
5609,1502,4,2,4
5610,1502,4,4,4
5611,1502,4,5,4
5612,1502,4,5,5
5613,1502,4,3,5
5614,1502,3,4,4
5615,1502,3,5,4
5616,1502,2,3,4
5617,1507,2,2,3
5618,1507,2,3,3
5619,1507,1,3,2
5620,1507,4,2,3
5621,1507,2,3,3
5622,1507,3,3,3
5623,1507,2,2,2
5624,1507,3,3,3
5625,1507,2,2,2
5626,1507,3,2,2
5627,1507,2,3,2
5628,1507,3,2,2
5629,1507,3,2,1
5630,1507,3,3,2
5631,1507,2,3,3
5632,1510,4,5,5
5633,1510,4,5,5
5634,1510,4,5,5
5635,1510,4,5,5
5636,1510,4,5,5
5637,1510,5,5,5
5638,1510,5,5,4
5639,1510,4,5,5
5640,1510,5,4,5
5641,1510,5,4,4
5642,1510,4,5,5
5643,1510,5,4,5
5644,1511,4,5,3
5645,1511,4,4,4
5646,1511,3,5,4
5647,1514,1,3,4
5648,1514,3,3,4
5649,1514,2,3,2
5650,1514,3,3,3
5651,1514,3,3,3
5652,1514,2,3,2
5653,1514,3,3,3
5654,1514,2,3,2
5655,1514,3,3,2
5656,1514,4,3,2
5657,1514,2,3,3
5658,1514,3,3,3
5659,1514,2,3,4
5660,1517,5,5,5
5661,1517,5,5,5
5662,1517,5,5,5
5663,1517,5,5,5
5664,1517,4,5,5
5665,1520,3,5,4
5666,1520,4,3,4
5667,1520,3,4,2
5668,1521,5,4,5
5669,1521,3,3,5
5670,1521,4,5,4
5671,1521,5,4,5
5672,1521,5,5,4
5673,1521,3,4,4
5674,1521,5,4,5
5675,1521,5,4,4
5676,1521,4,4,4
5677,1521,5,4,4
5678,1521,4,4,5
5679,1522,2,4,4
5680,1522,4,4,4
5681,1522,5,5,5
5682,1522,4,4,4
5683,1522,3,4,4
5684,1522,5,4,3
5685,1522,3,4,4
5686,1525,3,2,3
5687,1525,3,3,3
5688,1525,2,3,3
5689,1525,2,4,3
5690,1525,3,2,3
5691,1525,2,2,3
5692,1527,4,4,5
5693,1527,5,5,4
5694,1527,5,5,5
5695,1527,4,5,5
5696,1527,4,5,5
5697,1527,5,4,4
5698,1527,5,4,3
5699,1527,4,5,5
5700,1527,5,5,4
5701,1527,4,5,3
5702,1527,5,5,5
5703,1527,5,5,3
5704,1532,3,3,4
5705,1532,3,3,4
5706,1532,4,3,4
5707,1532,3,4,3
5708,1532,3,3,3
5709,1532,3,4,4
5710,1532,4,4,3
5711,1532,4,4,4
5712,1532,4,3,4
5713,1532,3,4,3
5714,1532,5,5,3
5715,1536,3,2,2
5716,1536,1,3,3
5717,1536,3,3,3
5718,1536,2,2,3
5719,1536,3,3,2
5720,1536,2,3,2
5721,1536,2,2,3
5722,1536,2,3,3
5723,1536,2,3,3
5724,1536,2,3,3
5725,1536,4,3,2
5726,1538,3,2,3
5727,1538,2,3,2
5728,1538,3,3,3
5729,1538,2,3,2
5730,1538,2,3,3
5731,1538,3,4,2
5732,1538,2,2,2
5733,1538,4,2,3
5734,1538,3,2,3
5735,1542,3,4,3
5736,1542,5,4,4
5737,1542,3,3,3
5738,1542,5,5,4
5739,1542,4,4,3
5740,1542,3,4,4
5741,1542,4,4,3
5742,1542,4,4,4
5743,1542,4,4,3
5744,1542,3,3,3
5745,1542,2,3,4
5746,1543,5,5,5
5747,1543,4,5,5
5748,1543,4,5,5
5749,1543,5,5,5
5750,1543,5,5,5
5751,1544,4,3,3
5752,1544,3,3,2
5753,1544,2,3,3
5754,1544,3,2,2
5755,1544,2,5,3
5756,1544,3,2,3
5757,1544,3,2,2
5758,1544,4,2,3
5759,1544,3,4,3
5760,1544,2,3,2
5761,1544,2,4,2
5762,1544,4,2,2
5763,1544,3,3,3
5764,1544,1,2,3
5765,1546,4,3,3
5766,1546,4,3,4
5767,1546,5,3,3
5768,1546,4,4,3
5769,1547,4,5,4
5770,1547,5,4,4
5771,1547,3,5,4
5772,1547,5,5,4
5773,1547,5,5,4
5774,1547,5,4,4
5775,1547,4,4,4
5776,1548,2,3,1
5777,1548,2,2,2
5778,1548,2,2,3
5779,1548,4,1,2
5780,1548,1,1,2
5781,1548,2,2,2
5782,1548,2,2,3
5783,1548,1,1,2
5784,1548,3,3,1
5785,1548,1,2,2
5786,1549,5,5,4
5787,1549,5,5,5
5788,1549,5,5,5
5789,1549,3,3,5
5790,1549,5,4,5
5791,1549,5,4,4
5792,1549,4,5,4
5793,1549,4,5,4
5794,1549,5,4,4
5795,1549,5,5,4
5796,1549,4,5,5
5797,1549,5,5,5
5798,1549,4,5,4
5799,1549,5,4,5
5800,1556,4,4,4
5801,1556,4,3,4
5802,1556,4,4,4
5803,1556,3,3,4
5804,1556,4,4,3
5805,1556,2,4,3
5806,1556,2,3,4
5807,1556,3,4,4
5808,1556,4,4,4
5809,1556,4,4,3
5810,1556,4,4,4
5811,1556,3,4,3
5812,1556,3,3,4
5813,1556,3,3,3
5814,1556,3,3,4
5815,1557,2,2,2
5816,1557,3,2,2
5817,1557,3,2,3
5818,1557,3,2,3
5819,1557,3,1,3
5820,1557,1,3,3
5821,1557,3,2,3
5822,1557,2,3,2
5823,1557,3,2,2
5824,1557,2,3,2
5825,1557,3,3,2
5826,1560,2,2,3
5827,1560,3,3,3
5828,1560,2,4,4
5829,1560,3,2,3
5830,1560,3,3,3
5831,1560,4,4,2
5832,1560,3,2,3
5833,1560,3,3,3
5834,1560,3,4,2
5835,1560,2,4,3
5836,1560,3,2,3
5837,1560,3,3,3
5838,1560,3,3,3
5839,1560,3,3,3
5840,1560,4,2,3
5841,1561,2,5,2
5842,1561,4,3,2
5843,1561,1,2,2
5844,1561,3,3,3
5845,1561,3,3,3
5846,1561,3,3,3
5847,1561,3,4,4
5848,1561,3,4,3
5849,1561,2,3,3
5850,1561,4,2,3
5851,1561,3,3,3
5852,1561,3,3,3
5853,1564,5,4,4
5854,1564,5,5,4
5855,1564,5,4,4
5856,1564,5,4,4
5857,1564,4,4,5
5858,1564,5,5,5
5859,1564,3,4,4
5860,1564,5,4,4
5861,1564,4,5,5
5862,1566,3,4,4
5863,1566,4,4,3
5864,1566,3,3,3
5865,1566,4,3,4
5866,1566,4,4,4
5867,1566,3,4,3
5868,1566,3,3,4
5869,1566,3,4,3
5870,1566,4,3,3
5871,1566,4,3,3
5872,1566,4,4,3
5873,1566,3,3,3
5874,1566,3,5,4
5875,1566,2,3,3
5876,1566,2,3,4
5877,1570,5,3,5
5878,1570,4,4,5
5879,1570,4,4,5
5880,1570,4,4,3
5881,1570,3,4,5
5882,1571,4,3,3
5883,1571,1,3,4
5884,1571,4,4,3
5885,1571,2,4,4
5886,1573,3,4,3
5887,1573,3,3,3
5888,1573,3,3,3
5889,1573,2,3,3
5890,1573,3,3,3
5891,1573,3,5,3
5892,1574,4,2,3
5893,1574,4,4,3
5894,1574,3,3,3
5895,1574,4,3,3
5896,1574,2,3,3
5897,1574,2,4,3
5898,1574,4,2,2
5899,1574,3,2,3
5900,1574,4,3,3
5901,1574,3,3,3
5902,1574,3,4,4
5903,1578,3,3,4
5904,1578,3,3,3
5905,1578,3,2,3
5906,1578,3,4,3
5907,1578,2,3,4
5908,1578,3,4,3
5909,1578,3,4,2
5910,1578,5,4,3
5911,1580,3,4,5
5912,1580,3,5,5
5913,1580,3,5,4
5914,1580,4,4,4
5915,1587,5,4,5
5916,1587,5,5,4
5917,1587,4,4,5
5918,1587,4,5,5
5919,1587,5,5,4
5920,1587,5,5,5
5921,1587,5,5,5
5922,1587,4,5,5
5923,1587,5,5,5
5924,1587,4,5,5
5925,1587,5,5,4
5926,1587,5,5,5
5927,1595,3,5,5
5928,1595,4,4,4
5929,1595,4,3,4
5930,1595,4,3,4
5931,1595,4,5,4
5932,1595,5,5,5
5933,1595,5,4,3
5934,1595,3,4,4
5935,1595,4,3,5
5936,1595,4,3,4
5937,1595,4,4,4
5938,1595,3,4,4
5939,1595,4,5,4
5940,1595,5,4,2
5941,1595,5,5,3
5942,1600,3,2,3
5943,1600,3,3,3
5944,1600,2,3,3
5945,1600,3,4,2
5946,1600,3,4,3
5947,1603,3,3,3
5948,1603,3,3,3
5949,1603,4,3,4
5950,1603,2,3,4
5951,1603,3,3,3
5952,1603,3,2,3
5953,1603,4,4,2
5954,1603,4,3,3
5955,1603,3,3,3
5956,1603,3,3,3
5957,1604,3,3,2
5958,1604,2,4,2
5959,1604,2,4,2
5960,1604,2,3,3
5961,1604,2,1,3
5962,1604,3,2,2
5963,1604,2,2,2
5964,1604,4,2,2
5965,1604,3,3,2
5966,1604,3,2,2
5967,1604,2,2,2
5968,1607,2,2,3
5969,1607,2,3,3
5970,1607,4,2,2
5971,1611,4,3,4
5972,1611,2,2,5
5973,1611,4,4,3
5974,1611,3,3,4
5975,1611,3,3,3
5976,1611,5,4,4
5977,1611,2,4,4
5978,1611,5,4,4
5979,1611,3,3,3
5980,1612,3,3,3
5981,1612,3,3,4
5982,1612,3,3,3
5983,1612,3,3,3
5984,1612,4,4,2
5985,1612,4,3,3
5986,1612,4,3,4
5987,1612,2,2,3
5988,1612,3,4,3
5989,1612,3,4,2
5990,1612,2,3,2
5991,1612,3,2,3
5992,1612,2,3,2
5993,1612,2,4,3
5994,1612,3,3,3
5995,1613,1,2,2
5996,1613,3,2,2
5997,1613,2,2,2
5998,1613,4,2,3
5999,1613,2,1,2
6000,1613,2,3,2
6001,1613,3,2,2
6002,1613,3,1,3
6003,1613,2,3,1
6004,1613,2,3,3
6005,1613,1,4,2
6006,1615,4,4,5
6007,1615,4,5,4
6008,1615,4,5,5
6009,1615,5,5,3
6010,1615,5,4,4
6011,1615,4,4,4
6012,1615,4,4,4
6013,1615,5,5,4
6014,1615,5,5,4
6015,1615,3,4,4
6016,1615,3,5,4
6017,1615,3,5,3
6018,1615,3,4,4
6019,1615,4,4,4
6020,1622,3,4,2
6021,1622,2,3,4
6022,1622,2,3,2
6023,1623,4,3,3
6024,1623,3,4,3
6025,1623,4,4,4
6026,1623,3,4,5
6027,1623,5,5,4
6028,1623,4,3,4
6029,1623,4,4,4
6030,1623,4,4,4
6031,1624,4,5,5
6032,1624,4,4,5
6033,1624,4,5,4
6034,1624,4,5,3
6035,1624,4,5,4
6036,1630,4,5,4
6037,1630,4,4,4
6038,1630,5,4,5
6039,1630,4,5,4
6040,1630,4,4,5
6041,1630,5,4,4
6042,1630,4,4,4
6043,1630,5,4,5
6044,1630,5,4,4
6045,1630,5,4,5
6046,1630,5,4,3
6047,1630,4,5,3
6048,1630,3,5,4
6049,1630,4,4,5
6050,1631,3,4,3
6051,1631,5,4,3
6052,1631,3,3,3
6053,1631,4,4,3
6054,1631,3,4,4
6055,1631,3,3,4
6056,1631,3,3,4
6057,1636,3,4,3
6058,1636,2,3,4
6059,1636,5,3,4
6060,1636,4,4,3
6061,1636,3,3,4
6062,1636,2,2,3
6063,1636,3,3,3
6064,1636,4,3,4
6065,1636,2,4,3
6066,1637,4,4,2
6067,1637,3,2,3
6068,1637,3,4,2
6069,1637,4,3,3
6070,1637,3,4,5
6071,1637,2,3,3
6072,1637,3,4,3
6073,1637,3,2,3
6074,1637,3,3,3
6075,1637,3,4,2
6076,1637,2,2,4
6077,1637,3,3,3
6078,1637,4,4,3
6079,1637,3,4,3
6080,1637,3,4,3
6081,1638,3,4,5
6082,1638,5,4,4
6083,1638,4,5,4
6084,1642,3,3,2
6085,1642,2,1,3
6086,1642,2,3,3
6087,1642,2,2,3
6088,1642,3,1,2
6089,1643,4,4,5
6090,1643,4,5,4
6091,1643,4,5,4
6092,1643,5,4,4
6093,1643,4,4,5
6094,1643,5,4,4
6095,1643,5,5,4
6096,1643,4,4,4
6097,1643,5,5,4
6098,1643,4,5,5
6099,1643,4,5,4
6100,1644,3,3,3
6101,1644,4,4,3
6102,1644,3,3,4
6103,1644,4,4,3
6104,1644,4,3,4
6105,1644,3,3,4
6106,1644,4,3,4
6107,1644,4,4,3
6108,1644,4,4,4
6109,1644,3,4,4
6110,1644,3,5,4
6111,1644,3,4,4
6112,1644,3,3,3
6113,1644,5,4,4
6114,1644,3,3,3
6115,1647,2,4,3
6116,1647,3,3,3
6117,1647,3,3,3
6118,1647,4,3,3
6119,1647,3,3,3
6120,1647,3,4,4
6121,1647,3,4,3
6122,1647,3,3,4
6123,1651,1,2,2
6124,1651,1,2,2
6125,1651,1,2,2
6126,1651,2,1,1
6127,1651,2,2,3
6128,1651,2,2,1
6129,1651,2,2,2
6130,1651,2,2,1
6131,1651,2,2,2
6132,1656,3,3,3
6133,1656,3,3,3
6134,1656,4,4,4
6135,1656,4,4,4
6136,1656,4,4,4
6137,1656,3,4,4
6138,1656,4,4,3
6139,1656,4,4,4
6140,1656,4,3,3
6141,1657,2,2,2
6142,1657,5,2,2
6143,1657,3,2,2
6144,1658,2,2,3
6145,1658,3,2,2
6146,1658,2,3,3
6147,1658,3,3,2
6148,1658,3,4,3
6149,1658,4,3,3
6150,1658,3,3,3
6151,1658,4,3,3
6152,1658,4,2,4
6153,1658,3,3,3
6154,1658,2,3,2
6155,1659,5,5,5
6156,1659,5,5,5
6157,1659,5,5,5
6158,1659,5,5,5
6159,1659,5,5,4
6160,1659,5,5,5
6161,1659,5,5,5
6162,1659,5,5,5
6163,1659,4,5,5
6164,1659,4,5,5
6165,1659,5,5,5
6166,1659,5,5,5
6167,1659,4,5,5
6168,1659,5,5,5
6169,1660,4,4,5
6170,1660,5,5,4
6171,1660,5,5,4
6172,1660,4,5,4
6173,1660,5,5,5
6174,1660,4,5,3
6175,1660,4,3,4
6176,1660,4,5,5
6177,1660,4,4,5
6178,1660,5,5,4
6179,1664,2,2,1
6180,1664,2,2,2
6181,1664,2,3,2
6182,1664,1,2,2
6183,1664,1,2,1
6184,1664,3,2,2
6185,1664,2,1,2
6186,1664,2,2,2
6187,1664,2,2,2
6188,1664,2,2,2
6189,1665,3,4,2
6190,1665,2,3,3
6191,1665,3,4,2
6192,1665,5,3,2
6193,1665,2,3,3
6194,1665,3,2,3
6195,1665,4,3,3
6196,1665,2,3,2
6197,1665,1,3,3
6198,1665,3,3,3
6199,1665,3,3,3
6200,1665,2,3,3
6201,1665,3,4,3
6202,1677,3,3,3
6203,1677,2,3,3
6204,1677,5,2,2
6205,1677,2,3,2
6206,1677,3,2,3
6207,1677,2,4,2
6208,1677,3,3,2
6209,1677,3,4,3
6210,1677,3,3,3
6211,1677,2,3,3
6212,1677,3,2,2
6213,1677,3,2,2
6214,1680,5,3,4
6215,1680,4,4,4
6216,1680,5,4,4
6217,1680,4,5,4
6218,1680,4,5,4
6219,1680,4,4,4
6220,1680,4,4,4
6221,1685,2,2,1
